1,3237107,2019-04-11 13:02:37,37.61468,15.02209,20,186,12,1,1,1100
1,3237107,2019-04-11 13:03:37,37.61258,15.02312,0,0,11,1,1,1400
1,3237107,2019-04-11 13:04:37,37.61258,15.02311,0,0,11,1,1,1400
1,3237107,2019-04-11 13:05:20,37.61259,15.02312,0,0,11,0,1,1400
1,3235841,2019-04-11 12:57:20,37.85429,15.28206,0,0,12,1,1,0
1,3235841,2019-04-11 12:58:20,37.85396,15.28186,21,234,13,1,1,200
1,3235841,2019-04-11 12:58:41,37.8544,15.28086,31,208,13,1,1,300
1,3235841,2019-04-11 12:59:20,37.85375,15.28132,24,168,12,1,1,600
1,3235841,2019-04-11 13:00:20,37.85283,15.28127,14,318,13,1,1,900
1,3235841,2019-04-11 13:01:20,37.85114,15.2813,4,132,14,1,1,1100
1,3235841,2019-04-11 13:02:20,37.8503,15.28309,4,104,12,1,1,1300
1,3235841,2019-04-11 13:03:20,37.84914,15.28292,1,0,12,1,1,1400
1,3235841,2019-04-11 13:04:20,37.84915,15.28293,0,0,12,1,1,1400
1,3235841,2019-04-11 13:05:20,37.84915,15.28293,0,0,10,1,1,1400
1,3235841,2019-04-11 13:05:20,37.84915,15.28293,0,0,10,0,1,1400
1,5218659,2019-04-11 12:49:20,37.63021,15.14273,120,20,11,1,1,31800
1,5218659,2019-04-11 12:50:20,37.6461,15.14738,110,14,11,1,1,33700
1,5218659,2019-04-11 12:51:20,37.66401,15.14999,123,2,13,1,1,35700
1,5218659,2019-04-11 12:52:20,37.67692,15.15725,105,16,11,1,1,37300
1,5218659,2019-04-11 12:53:20,37.69377,15.16614,123,18,11,1,1,39300
1,5218659,2019-04-11 12:54:20,37.71162,15.16862,121,16,11,1,1,41300
1,5218659,2019-04-11 12:55:20,37.72861,15.17191,110,6,12,1,1,43300
1,5218659,2019-04-11 12:56:20,37.74576,15.17496,115,358,10,1,1,45200
1,5218659,2019-04-11 12:57:20,37.76171,15.18192,117,26,10,1,1,47200
1,5218659,2019-04-11 12:58:20,37.77829,15.18421,89,0,10,1,1,49000
1,5218659,2019-04-11 12:59:20,37.79344,15.18936,104,28,11,1,1,50800
1,5215583,2019-04-11 12:57:04,37.28542,15.00522,26,246,12,1,1,7700
1,5215583,2019-04-11 12:58:04,37.2863,15.00146,46,246,10,1,1,8300
1,5215583,2019-04-11 12:59:04,37.28504,14.99874,13,226,10,1,1,8700
1,5215583,2019-04-11 13:00:04,37.28453,14.99586,26,344,12,1,1,9000
1,5215583,2019-04-11 13:01:04,37.28548,14.99773,2,0,11,1,1,9300
1,5215583,2019-04-11 13:02:04,37.28648,14.99935,25,100,10,1,1,9500
1,5215583,2019-04-11 13:03:04,37.28476,15.00431,43,124,11,1,1,10000
1,5215583,2019-04-11 13:04:04,37.28537,15.00591,0,0,11,1,1,10100
1,5215583,2019-04-11 13:05:04,37.28525,15.00605,0,0,10,1,1,10200
1,5215583,2019-04-11 13:05:18,37.28524,15.00608,1,0,10,0,1,10200
1,3240727,2019-04-11 12:50:20,37.50519,15.08051,1,0,12,1,1,0
1,3240727,2019-04-11 12:51:21,37.50535,15.07795,22,214,23,1,1,200
1,3240727,2019-04-11 12:52:21,37.50599,15.07523,26,332,11,1,1,600
1,3240727,2019-04-11 12:53:21,37.50974,15.07327,39,338,11,1,1,1000
1,3240727,2019-04-11 12:54:21,37.51334,15.07146,0,0,16,1,1,1500
1,3240727,2019-04-11 12:55:21,37.5156,15.06982,51,338,11,1,1,1800
1,3240727,2019-04-11 12:56:21,37.51979,15.06631,22,330,10,1,1,2400
1,3240727,2019-04-11 12:57:21,37.52271,15.06782,47,80,10,1,1,2800
1,3240727,2019-04-11 12:57:57,37.52279,15.06613,22,354,10,1,1,3100
1,3240727,2019-04-11 12:58:21,37.52505,15.06617,44,10,10,1,1,3400
1,3240727,2019-04-11 12:59:21,37.52881,15.06242,39,324,12,1,1,4000
1,3240727,2019-04-11 13:00:21,37.53361,15.05748,39,320,10,1,1,4700
1,3240727,2019-04-11 13:01:21,37.53891,15.05631,47,350,10,1,1,5300
1,3240727,2019-04-11 13:02:21,37.5428,15.05486,29,318,10,1,1,5800
1,3240727,2019-04-11 13:03:21,37.54722,15.05259,34,346,10,1,1,6300
1,3240727,2019-04-11 13:04:21,37.55167,15.05033,22,356,10,1,1,6900
1,5440269,2019-04-11 12:52:22,37.6353551,15.1496276,0,0,15,1,1,0
1,5440269,2019-04-11 12:53:22,37.6354775,15.1494215,3,272,10,1,1,0
1,5440269,2019-04-11 12:54:22,37.632105,15.151844,48,143,10,1,1,460
1,5440269,2019-04-11 12:55:22,37.6263171,15.155575,51,165,8,1,1,1246
1,5440269,2019-04-11 12:56:22,37.6246391,15.1583711,0,0,8,1,1,1541
1,5440269,2019-04-11 12:57:22,37.6226938,15.159495,25,82,7,1,1,1828
1,5440269,2019-04-11 12:58:22,37.6180395,15.1628653,35,160,9,1,1,2447
1,5440269,2019-04-11 12:59:22,37.614007,15.163002,27,183,8,1,1,2895
1,5440269,2019-04-11 13:00:22,37.611536,15.1652675,20,179,8,1,1,3223
1,5440269,2019-04-11 12:52:22,37.6353551,15.1496276,0,0,15,1,1,0
1,5440269,2019-04-11 12:53:22,37.6354775,15.1494215,3,272,10,1,1,0
1,5440269,2019-04-11 12:54:22,37.632105,15.151844,48,143,10,1,1,460
1,5440269,2019-04-11 12:55:22,37.6263171,15.155575,51,165,8,1,1,1246
1,5440269,2019-04-11 12:56:22,37.6246391,15.1583711,0,0,8,1,1,1541
1,5440269,2019-04-11 12:57:22,37.6226938,15.159495,25,82,7,1,1,1828
1,5440269,2019-04-11 12:58:22,37.6180395,15.1628653,35,160,9,1,1,2447
1,5440269,2019-04-11 12:59:22,37.614007,15.163002,27,183,8,1,1,2895
1,5440269,2019-04-11 13:00:22,37.611536,15.1652675,20,179,8,1,1,3223
1,5218659,2019-04-11 13:00:20,37.80369,15.20039,77,30,10,1,1,52300
1,5218659,2019-04-11 13:01:20,37.81207,15.21025,89,58,10,1,1,53600
1,5218659,2019-04-11 13:02:20,37.81612,15.22546,77,88,10,1,1,55000
1,5218659,2019-04-11 13:03:20,37.82223,15.24243,126,52,10,1,1,56700
1,5218659,2019-04-11 13:04:20,37.83191,15.25496,59,118,10,1,1,58300
1,3295536,2019-04-11 12:55:36,37.24657,15.22031,0,0,18,1,1,0
1,3295536,2019-04-11 12:56:36,37.24788,15.21945,31,354,11,1,1,200
1,3295536,2019-04-11 12:57:08,37.24973,15.21921,25,278,11,1,1,300
1,3295536,2019-04-11 12:57:36,37.25012,15.21692,39,278,11,1,1,600
1,3295536,2019-04-11 12:58:36,37.24916,15.21168,43,256,10,1,1,1200
1,3295536,2019-04-11 12:59:36,37.2472,15.20374,47,266,10,1,1,1900
1,3295536,2019-04-11 13:00:36,37.24432,15.19545,45,252,10,1,1,2700
1,3295536,2019-04-11 13:01:36,37.24435,15.18653,51,262,12,1,1,3500
1,3295536,2019-04-11 13:02:07,37.24437,15.18202,50,252,10,1,1,3900
1,3295536,2019-04-11 13:02:14,37.244,15.18094,51,246,10,1,1,4000
1,3295536,2019-04-11 13:02:36,37.24313,15.17889,13,232,10,1,1,4200
1,3295536,2019-04-11 13:03:36,37.24212,15.17355,30,356,10,1,1,4900
1,3295536,2019-04-11 13:04:36,37.24416,15.1739,0,0,10,1,1,5100
1,3295536,2019-04-11 13:05:23,37.24416,15.1739,0,0,10,0,1,5100
1,3240727,2019-04-11 13:05:21,37.5546,15.04761,31,292,10,1,1,7300
1,3159574,2019-04-11 12:57:15,37.52303,15.06962,39,260,10,1,1,8700
1,3159574,2019-04-11 12:57:20,37.52299,15.06896,37,268,10,1,1,8700
1,3159574,2019-04-11 12:57:29,37.52287,15.06886,31,80,10,1,1,8800
1,3159574,2019-04-11 12:58:20,37.52549,15.07641,50,68,10,1,1,9500
1,3159574,2019-04-11 12:59:07,37.52648,15.0806,4,0,15,1,1,9900
1,3159574,2019-04-11 12:59:20,37.52647,15.08083,8,96,10,1,1,9900
1,3159574,2019-04-11 12:59:45,37.52684,15.08246,5,60,10,1,1,10000
1,3159574,2019-04-11 12:59:52,37.52674,15.08276,19,154,10,1,1,10100
1,3159574,2019-04-11 13:00:01,37.52645,15.08291,4,0,10,1,1,10100
1,3159574,2019-04-11 13:00:20,37.52691,15.08518,38,78,11,1,1,10300
1,3159574,2019-04-11 13:00:44,37.52699,15.0876,25,150,11,1,1,10500
1,3159574,2019-04-11 13:01:20,37.52523,15.08813,22,82,10,1,1,10800
1,3159574,2019-04-11 13:02:20,37.52505,15.09057,1,0,11,1,1,11000
1,3159574,2019-04-11 13:02:55,37.52243,15.09094,2,0,11,1,1,11300
1,3159574,2019-04-11 13:03:20,37.5224,15.09096,1,0,10,1,1,11300
1,3159574,2019-04-11 13:04:20,37.52208,15.09104,8,158,10,1,1,11300
1,5020230,2019-04-11 13:02:42,37.56395,15.05992,14,334,10,1,1,7500
1,5020230,2019-04-11 13:03:42,37.56459,15.05935,0,0,10,1,1,7500
1,5020230,2019-04-11 13:04:42,37.56459,15.05935,0,0,10,1,1,7500
1,5020230,2019-04-11 13:05:21,37.5646,15.05938,0,0,10,0,1,7500
1,5440269,2019-04-11 13:01:22,37.6075469,15.1663826,22,270,9,1,1,3711
1,5440269,2019-04-11 13:02:22,37.608313,15.1625436,14,6,10,1,1,4156
1,5440269,2019-04-11 13:03:22,37.6085093,15.1625383,0,0,8,1,1,4156
1,5440269,2019-04-11 13:04:22,37.6085208,15.1625223,0,0,8,1,1,4156
1,5440269,2019-04-11 13:05:19,37.6085135,15.1625231,0,0,8,0,1,4156
1,5210093,2019-04-11 13:05:24,37.51719,15.00721,0,0,12,1,1,0
1,2739519,2019-04-11 13:00:36,37.23992,15.14751,56,270,1,1,2,0
1,2739519,2019-04-11 13:00:42,37.23993,15.14641,59,268,1,1,2,0
1,2739519,2019-04-11 13:00:49,37.23988,15.14504,61,264,1,1,2,0
1,2739519,2019-04-11 13:00:55,37.23976,15.14391,59,260,1,1,2,0
1,2739519,2019-04-11 13:01:01,37.2396,15.14282,56,256,1,1,2,0
1,2739519,2019-04-11 13:01:09,37.23939,15.14152,48,256,1,1,2,0
1,2739519,2019-04-11 13:01:19,37.23936,15.14036,24,312,1,1,2,0
1,2739519,2019-04-11 13:01:31,37.24034,15.14015,37,28,1,1,2,0
1,2739519,2019-04-11 13:01:40,37.24051,15.1412,44,100,1,1,2,0
1,2739519,2019-04-11 13:01:47,37.24033,15.14252,56,100,1,1,2,0
1,2739519,2019-04-11 13:01:54,37.24017,15.14376,57,96,1,1,2,0
1,2739519,2019-04-11 13:02:00,37.24011,15.14488,57,88,1,1,2,0
1,2739519,2019-04-11 13:02:07,37.24017,15.14612,54,86,1,1,2,0
1,2739519,2019-04-11 13:02:15,37.24021,15.14731,41,92,1,1,2,0
1,2739519,2019-04-11 13:02:24,37.24066,15.14825,39,26,1,1,2,0
1,2739519,2019-04-11 13:02:34,37.2417,15.14801,48,344,1,1,2,0
1,2739519,2019-04-11 13:02:41,37.24259,15.14783,52,356,1,1,2,0
1,2739519,2019-04-11 13:02:48,37.24357,15.14781,56,0,1,1,2,0
1,2739519,2019-04-11 13:02:55,37.24457,15.14782,57,360,1,1,2,0
1,2739519,2019-04-11 13:03:01,37.2455,15.14782,63,0,1,1,2,0
1,2739519,2019-04-11 13:03:07,37.24646,15.14781,65,360,1,1,2,0
1,2739519,2019-04-11 13:03:12,37.24729,15.1478,65,360,1,1,2,0
1,2739519,2019-04-11 13:03:19,37.24829,15.1478,67,360,1,1,2,0
1,2739519,2019-04-11 13:03:24,37.24914,15.14779,67,0,1,1,2,0
1,2739519,2019-04-11 13:03:30,37.25014,15.14779,63,0,1,1,2,0
